player_id,rank_tier,win,lose,mmr_estimate
1080776944,80.0,208,115,3990.0
1080827002,63.0,613,613,3822.0
1080854418,33.0,281,273,2652.0
1080891129,72.0,1376,1325,3839.0
1080907842,35.0,307,311,2925.0
1080932827,62.0,677,645,3520.0
1080948138,62.0,194,183,3207.0
1080954397,21.0,529,642,2171.0
1080974207,,1,6,5721.0
1080985160,63.0,270,190,3617.0
1081054167,64.0,2645,2598,3956.0
1081078145,80.0,632,575,5026.0
1081087727,43.0,548,521,3028.0
1081124187,80.0,351,324,4265.0
1081195618,80.0,1419,1338,3645.0
1081263522,,11,3,4387.0
1081352836,80.0,756,625,4979.0
1081613096,44.0,229,156,2882.0
1081619850,14.0,1167,1149,1990.0
1081637251,72.0,702,593,3901.0
1081676555,72.0,468,286,3574.0
1081852882,45.0,436,366,2047.0
1081873410,80.0,2628,2487,6169.0
1081928696,,124,113,4304.0
1081963815,61.0,518,486,3513.0
1082103477,51.0,170,151,3353.0
1082105736,53.0,167,173,3349.0
1082188550,80.0,545,524,4683.0
1082202948,73.0,1185,1133,3874.0
1082256811,80.0,1676,1419,6075.0
1082368082,61.0,851,779,3966.0
1082407965,64.0,989,989,4061.0
1082487894,52.0,1013,1036,3358.0
1082556181,42.0,457,416,2963.0
1082606938,44.0,571,547,2743.0
1082616432,,32,18,3774.0
1082617858,74.0,1039,885,3916.0
1082646201,80.0,204,99,4492.0
1082726128,43.0,1464,1458,3229.0
1082728796,55.0,157,99,3383.0
1082803426,80.0,254,171,4753.0
1082848764,80.0,422,291,4950.0
1082859635,45.0,301,285,3011.0
1082900257,61.0,523,485,3167.0
1082911049,22.0,169,156,1939.0
1083049755,80.0,246,140,3998.0
1083234617,,9,6,4096.0
1083250789,73.0,67,100,4239.0
1083275797,80.0,1842,1693,4757.0
1083537658,75.0,182,133,4174.0
1083580499,61.0,769,731,3764.0
1083583632,73.0,1365,1282,4059.0
1083735038,65.0,379,409,3835.0
1083860608,33.0,301,282,2572.0
1083887308,73.0,70,81,4575.0
1083910086,80.0,542,448,5137.0
1083913346,55.0,352,447,3687.0
1083983742,62.0,486,405,3068.0
1083995026,71.0,1417,1362,3989.0
1084000909,80.0,553,431,5702.0
1084061936,80.0,397,223,4251.0
1084076022,51.0,348,275,3206.0
1084123435,80.0,2040,1253,4381.0
1084133709,80.0,1131,875,4295.0
1084198822,52.0,792,711,3158.0
1084250139,71.0,395,366,3967.0
1084281086,73.0,1514,1431,3956.0
1084312707,,4,1,3208.0
1084388816,80.0,1242,1235,4295.0
1084419093,73.0,1316,1243,3878.0
1084436908,,1,4,3994.0
1084472954,80.0,681,537,4329.0
1084474626,80.0,257,234,4576.0
1084484477,80.0,396,320,4603.0
1084495627,31.0,251,292,2904.0
1084527275,24.0,648,563,2333.0
1084535145,80.0,224,135,5240.0
1084608264,34.0,271,320,2724.0
1084613502,54.0,218,178,3254.0
1084642475,80.0,769,681,4343.0
1084671966,63.0,114,118,3837.0
1084681987,45.0,124,132,3574.0
1084689817,51.0,198,218,3051.0
1084710769,75.0,718,596,4156.0
1084734228,74.0,231,146,3967.0
1084759296,80.0,1040,986,4478.0
1084797235,80.0,908,842,4161.0
1085185627,65.0,519,443,3491.0
1085197503,80.0,395,368,4672.0
1085219885,72.0,153,139,4224.0
1085345850,80.0,1154,1091,4125.0
1085374994,80.0,176,199,3375.0
1085402278,52.0,883,786,3329.0
1085450011,,10,2,4485.0
1085508860,62.0,79,109,3932.0
1085604467,80.0,450,350,4254.0
1085660222,45.0,219,274,3534.0
1085722979,24.0,332,300,2650.0
1085801126,74.0,407,359,4186.0
1085804696,75.0,241,176,4576.0
1085817420,55.0,810,816,3476.0
1085868044,,29,40,6224.0
1085900304,64.0,599,572,4170.0
1085942979,42.0,981,997,2795.0
1086097017,62.0,575,500,3854.0
1086118703,42.0,657,627,2873.0
1086163677,72.0,71,55,3346.0
1086172905,41.0,702,617,2653.0
1086211656,80.0,1018,715,5852.0
1086280992,74.0,1605,1528,4008.0
1086431673,15.0,632,601,2251.0
1086466380,74.0,1836,1755,4288.0
1086509948,74.0,380,370,4308.0
1086513686,75.0,227,166,4494.0
1086649773,80.0,884,771,5284.0
1086655361,32.0,1709,1684,2365.0
1086678782,72.0,422,436,4069.0
1086696045,51.0,694,613,3046.0
1086718741,,23,20,3215.0
1086775211,41.0,755,787,2928.0
1086810221,52.0,243,213,2787.0
1086817449,74.0,248,193,4243.0
1086879732,80.0,167,103,5468.0
1086966715,80.0,212,171,4889.0
1087027846,13.0,185,202,1727.0
1087090025,53.0,1659,1633,3361.0
1087200667,73.0,393,395,4016.0
1087221021,22.0,604,650,2081.0
1087258322,35.0,382,430,2819.0
1087344119,71.0,1752,1685,4028.0
1087377801,42.0,220,203,2823.0
1087400322,80.0,812,673,4937.0
1087444824,72.0,2301,2198,3646.0
1087492031,63.0,1076,984,3835.0
1087664530,74.0,694,634,4207.0
1087682717,80.0,1014,906,5626.0
1087734846,52.0,236,209,3164.0
1087764200,42.0,24,17,3168.0
1087770305,71.0,1330,1230,3765.0
1087843598,61.0,1061,978,3695.0
1087915923,61.0,218,213,3533.0
1087919135,63.0,514,395,4072.0
1087932803,80.0,253,159,5325.0
1087950649,25.0,461,457,2603.0
1088018577,51.0,234,196,3123.0
1088129764,80.0,1378,1282,5001.0
1088144058,80.0,294,223,5160.0
1088159479,41.0,1380,1378,2812.0
1088194872,51.0,326,329,3517.0
1088291530,80.0,1268,1227,4757.0
1088301149,80.0,100,85,4815.0
1088306555,80.0,1703,1541,4626.0
1088360880,62.0,588,553,3683.0
1088449217,32.0,659,675,2557.0
1088482834,35.0,187,143,2772.0
1088598541,73.0,928,888,4049.0
1088604558,80.0,324,229,4254.0
1088886708,72.0,465,454,3899.0
1088935603,80.0,453,443,4469.0
1088991284,75.0,408,359,4442.0
1089034403,80.0,1548,1447,5394.0
1089086334,74.0,236,203,3556.0
1089092296,72.0,1350,1358,3897.0
1089120196,21.0,566,502,2148.0
1089144298,53.0,104,145,3165.0
1089154607,,1,4,3994.0
1089207016,33.0,663,596,2561.0
1089223702,53.0,169,182,3269.0
1089358182,25.0,719,754,2500.0
1089566561,35.0,556,526,3077.0
1089590614,80.0,851,800,4862.0
1089624651,45.0,1202,1209,3182.0
1089737219,31.0,526,511,2988.0
1089756003,73.0,223,106,3643.0
1089846565,51.0,227,214,3205.0
1089865426,80.0,964,889,4519.0
1089954305,72.0,1396,1228,3856.0
1089971688,15.0,147,165,2328.0
1089983383,,0,6,4407.0
1089999188,80.0,382,317,4349.0
1090005226,15.0,124,136,2297.0
1090095269,80.0,135,107,4409.0
1090128070,80.0,1262,1162,4808.0
1090213022,80.0,892,855,4162.0
1090214089,62.0,742,713,3766.0
1090221770,80.0,559,468,4799.0
1090429657,75.0,159,133,4473.0
1090504379,43.0,635,572,2786.0
1090506451,61.0,494,500,3377.0
1090635094,75.0,1320,1248,4084.0
1090652250,75.0,402,316,4124.0
1090667876,80.0,438,355,4407.0
1090669285,74.0,1059,1007,4126.0
1090672949,72.0,1745,1716,4223.0
1090687598,80.0,572,457,4925.0
1090791703,,115,30,4464.0
1090947641,51.0,1215,1165,3358.0
1091087458,80.0,1325,1198,4389.0
1091199994,62.0,770,740,3729.0
1091210337,74.0,715,518,3836.0
1091212757,80.0,1660,1563,5257.0
1091280071,80.0,1231,411,4558.0
1091358859,24.0,1147,1161,2520.0
1091381748,80.0,190,188,4418.0
1091502392,75.0,985,911,4077.0
1091502880,63.0,314,290,3395.0
1091511222,80.0,1421,1323,4167.0
1091605792,44.0,558,498,3221.0
1091633720,35.0,426,378,2549.0
1091692236,35.0,800,853,2930.0
1091701002,24.0,471,492,2467.0
1091711456,,1,1,4836.0
1091753520,51.0,347,320,3214.0
1091782743,45.0,1302,1301,3107.0
1091792634,32.0,371,343,2667.0
1091796611,,7,3,5367.0
1091798570,80.0,416,307,5833.0
1091983870,55.0,132,145,3619.0
1091996978,74.0,409,372,3884.0
1091999790,44.0,203,165,3093.0
1092054049,43.0,859,787,2673.0
1092084526,80.0,681,599,4506.0
1092134377,34.0,194,155,2929.0
1092160418,80.0,493,493,5008.0
1092171002,54.0,1222,1183,3719.0
1092191470,41.0,1066,1010,2781.0
1092220167,80.0,998,876,4620.0
1092223409,62.0,140,103,3828.0
1092239744,15.0,242,226,1677.0
1092267175,80.0,582,465,5251.0
1092377438,80.0,418,337,4243.0
1092595245,75.0,834,708,4094.0
1092608669,74.0,1351,1275,3930.0
1092609479,31.0,1004,1057,2613.0
1092663239,31.0,353,310,2547.0
1092837583,53.0,608,593,3389.0
1092897290,25.0,895,838,2384.0
1093026370,80.0,502,410,5413.0
1093028736,33.0,1274,1166,2574.0
1093054005,34.0,930,858,2479.0
1093105816,33.0,1368,1246,3300.0
1093152881,24.0,497,489,2206.0
1093153158,,33,30,4950.0
1093185680,54.0,137,139,3245.0
1093203599,71.0,897,817,4217.0
1093248204,41.0,906,618,2889.0
1093261365,31.0,151,154,2718.0
1093290221,80.0,1889,1732,5334.0
1093311743,14.0,179,146,1491.0
1093331208,,159,164,2697.0
1093339818,45.0,907,956,2933.0
1093341003,33.0,2667,2590,2687.0
1093353851,,0,6,1729.0
1093459612,80.0,1114,1059,4667.0
1093468161,,4,2,3684.0
1093490845,31.0,618,612,2562.0
1093500193,51.0,747,718,3466.0
1093527860,80.0,182,162,4615.0
1093544479,73.0,240,182,4303.0
1093608697,80.0,353,244,5896.0
1093639205,53.0,436,426,3471.0
1093659868,55.0,403,423,3009.0
1093764046,51.0,817,763,3227.0
1093773101,80.0,640,541,4409.0
1093779511,,66,59,3704.0
1093824936,63.0,279,168,3945.0
1093876280,80.0,270,219,4371.0
1093885471,43.0,215,151,3189.0
1093996896,53.0,1312,1277,3437.0
1094017553,80.0,1132,1043,4811.0
1094055378,,36,47,3212.0
1094071085,73.0,1262,1191,3502.0
1094146705,72.0,409,378,3740.0
1094278487,22.0,318,331,1955.0
1094325039,,451,264,4429.0
1094347637,80.0,102,96,4809.0
1094348865,42.0,271,248,3236.0
1094362106,64.0,156,118,3816.0
1094373901,53.0,926,940,3548.0
1094405802,75.0,330,229,4250.0
1094469735,71.0,1737,1554,2916.0
1094556625,80.0,484,424,3379.0
1094563698,55.0,673,627,3614.0
1094646559,74.0,154,186,4283.0
1094708238,73.0,439,431,3292.0
1094790866,33.0,789,713,2520.0
1094847467,55.0,137,108,3336.0
1094858852,72.0,701,670,3996.0
1094862019,63.0,669,547,3910.0
1094914036,80.0,1520,1460,4431.0
1094955505,74.0,652,613,4283.0
1094983608,,1,5,5662.0
1095023545,80.0,496,382,4793.0
1095110361,80.0,128,110,4442.0
1095127046,80.0,675,575,4078.0
1095157609,80.0,790,720,5243.0
1095199559,80.0,656,562,4304.0
1095202385,65.0,400,412,3756.0
1095267320,54.0,592,467,3150.0
1095428932,80.0,426,418,4772.0
1095513740,64.0,188,188,3780.0
1095531910,80.0,362,269,4915.0
1095600726,80.0,1017,845,6025.0
1095610489,,83,47,3701.0
1095715340,41.0,236,259,2771.0
1095732121,80.0,520,450,4401.0
1095740774,43.0,116,147,2982.0
1096129657,80.0,1320,1224,4602.0
1096162524,80.0,410,375,4625.0
1096164063,73.0,525,494,4264.0
1096299635,80.0,482,421,5070.0
1096319943,80.0,268,167,4736.0
1096403825,52.0,445,432,3339.0
1096512037,74.0,411,280,4268.0
1096537010,72.0,851,807,3976.0
1096574577,73.0,291,258,4021.0
1096627073,65.0,1158,1114,4032.0
1096630615,63.0,379,330,3559.0
1096633256,80.0,426,314,5320.0
1096684289,62.0,115,97,3712.0
1096770243,43.0,181,178,2928.0
1096799874,80.0,697,593,4203.0
1096821808,,44,18,3983.0
1096876858,52.0,390,328,2738.0
1096888946,80.0,500,401,4562.0
1096929273,75.0,527,474,3755.0
1096951209,75.0,1074,1001,3735.0
1096954696,80.0,632,551,5740.0
1097053734,80.0,1661,1562,4190.0
1097098000,80.0,85,68,4651.0
1097133289,80.0,910,749,4745.0
1097173095,45.0,326,348,3550.0
1097182998,72.0,443,393,4002.0
1097190343,61.0,406,282,3224.0
1097225072,43.0,1853,1383,3607.0
1097241243,80.0,364,319,4056.0
1097276722,54.0,226,170,3196.0
1097291124,80.0,732,695,4472.0
1097292835,72.0,664,538,3951.0
1097346358,80.0,311,227,4656.0
1097379861,80.0,1021,910,4821.0
1097469781,80.0,468,324,5247.0
1097470811,54.0,868,828,3266.0
1097493332,14.0,154,171,2006.0
1097531371,55.0,612,483,3069.0
1097545222,23.0,407,427,2476.0
1097563236,35.0,850,806,2990.0
1097580236,72.0,368,360,3973.0
1097608476,25.0,1420,1368,2495.0
1097625242,75.0,286,200,3870.0
1097703279,23.0,231,212,2007.0
1097709467,80.0,239,137,3561.0
1097766081,73.0,1341,1202,4134.0
1097775933,80.0,1469,1367,3854.0
1097874824,80.0,955,816,4808.0
1097880615,45.0,968,923,3077.0
1098332301,45.0,136,169,3187.0
1098391140,43.0,256,250,3216.0
1098527872,80.0,1701,1639,4563.0
1098531910,22.0,592,520,2611.0
1098540742,72.0,297,277,4248.0
1098544038,52.0,336,349,3238.0
1098550984,72.0,280,253,3530.0
1098573951,42.0,554,596,3196.0
1098595622,74.0,418,390,4162.0
1098624917,34.0,181,134,2903.0
1098714981,52.0,600,575,3176.0
1098732917,15.0,256,218,2210.0
1098741021,34.0,100,91,3048.0
1098766050,,1,4,6196.0
1098768087,33.0,525,529,2673.0
1098786424,75.0,897,867,4410.0
1098793340,80.0,1115,1044,4135.0
1098863958,63.0,765,678,4010.0
1098893603,80.0,1488,1459,3907.0
1099039037,73.0,927,909,4163.0
1099112065,53.0,780,678,3487.0
1099137973,80.0,1866,1766,4940.0
1099286654,65.0,494,468,3700.0
1099327488,,0,4,4959.0
1099335794,,81,22,5242.0
1099396164,80.0,1021,840,5025.0
1099411321,65.0,565,580,3540.0
1099463258,53.0,119,80,3327.0
1099509027,80.0,1433,1452,4454.0
1099538910,72.0,1600,1552,3988.0
1099542537,15.0,506,502,2321.0
1099569039,80.0,622,546,4142.0
1099598377,33.0,200,203,2830.0
1099603758,,5,6,3267.0
1099645876,51.0,177,184,3310.0
1099712205,34.0,846,851,2787.0
1099782898,45.0,332,360,3036.0
1099874454,73.0,718,680,4096.0
1099891604,80.0,626,569,4616.0
1099916897,31.0,102,83,2596.0
1099967688,80.0,1269,1216,4738.0
1099982908,73.0,462,518,4210.0
1100011051,80.0,410,330,4842.0
1100044765,73.0,621,585,4374.0
1100047934,75.0,791,654,4098.0
1100073014,42.0,677,615,2752.0
1100097245,80.0,718,663,4101.0
1100133706,80.0,133,111,4695.0
1100179095,80.0,312,251,4409.0
1100221714,55.0,712,739,3365.0
1100232482,72.0,1322,1236,4240.0
1100246852,80.0,1311,1212,4877.0
1100377036,72.0,396,365,4066.0
1100447280,80.0,894,821,4370.0
1100476420,55.0,1622,1568,3175.0
1100534292,80.0,478,372,4313.0
1100552801,80.0,240,169,4426.0
1100556264,73.0,397,353,4347.0
1100568608,80.0,429,382,3707.0
1100580221,80.0,1183,1068,4419.0
1100582665,64.0,562,584,3537.0
1100605246,45.0,110,107,3096.0
1100622065,51.0,1140,1112,2852.0
1100659163,80.0,118,39,4950.0
1100676358,72.0,448,424,4172.0
1100677317,72.0,494,449,4184.0
1100726915,80.0,233,201,5173.0
1100765111,80.0,532,436,5711.0
1100768079,80.0,1282,1204,4478.0
1100793208,80.0,149,173,4663.0
1100826860,43.0,305,305,2953.0
1100837491,80.0,1519,1417,5323.0
1100851472,80.0,601,472,4512.0
1100881103,80.0,2165,2006,3920.0
1100924363,80.0,149,145,5606.0
1100952801,54.0,685,616,3440.0
1100960493,80.0,435,293,4871.0
1100990171,80.0,584,533,4493.0
1101043253,80.0,447,306,5702.0
1101050118,80.0,351,363,4065.0
1101099630,,0,2,5658.0
1101183199,32.0,487,494,2475.0
1101183407,34.0,927,918,2881.0
1101190917,80.0,785,700,4784.0
1101219593,80.0,612,497,5098.0
1101336755,,2,3,4259.0
1101353759,31.0,280,244,2425.0
1101377548,45.0,1005,962,3518.0
1101427717,35.0,177,182,2666.0
1101438515,71.0,311,254,3758.0
1101490984,73.0,1358,1320,3963.0
1101558513,71.0,303,266,4002.0
1101610460,71.0,964,914,3705.0
1101649345,43.0,506,431,2947.0
1101731735,43.0,448,457,3311.0
1101843962,54.0,906,888,3037.0
1101855381,80.0,951,840,6232.0
1101863032,80.0,249,212,4625.0
1101918070,72.0,983,918,3889.0
1101918223,43.0,843,779,2976.0
1101918917,74.0,123,95,4309.0
1101945540,80.0,370,270,4437.0
1101953360,80.0,604,550,4161.0
1102000240,63.0,319,209,4068.0
1102053806,80.0,1274,1219,4465.0
1102135196,80.0,835,791,4365.0
1102190713,21.0,427,387,2050.0
1102242495,80.0,265,188,5954.0
1102343909,75.0,101,123,3666.0
1102439473,,0,1,4471.0
1102443244,80.0,1746,1572,4567.0
1102454086,52.0,684,585,3556.0
1102532597,80.0,662,409,5254.0
1102613219,80.0,1033,988,5435.0
1102626420,72.0,578,512,3919.0
1102753778,80.0,354,311,4401.0
1102798830,45.0,408,337,3199.0
1102840961,24.0,189,188,2729.0
1102931032,,15,11,4636.0
1102965265,32.0,1152,1042,2490.0
1103046515,80.0,497,441,4335.0
1103098068,41.0,889,835,3300.0
1103098621,80.0,1056,1114,4240.0
1103110233,43.0,157,183,3035.0
1103122409,64.0,294,227,3736.0
1103123269,52.0,249,202,3272.0
1103169821,15.0,128,121,2340.0
1103192113,45.0,264,282,3259.0
1103276755,71.0,240,190,4270.0
1103287669,62.0,781,766,3591.0
1103327767,41.0,213,218,3188.0
1103391532,,12,11,3479.0
1103421869,80.0,676,545,5814.0
1103432782,65.0,563,473,3746.0
1103529124,43.0,165,166,2910.0
1103543950,72.0,105,96,3593.0
1103600255,21.0,261,206,2016.0
1103809624,62.0,240,201,3519.0
1103875516,80.0,366,296,5410.0
1103947048,71.0,588,430,4315.0
1103993090,74.0,536,348,4005.0
1104052567,65.0,607,531,3844.0
1104149409,64.0,392,334,3480.0
1104175290,72.0,561,456,4095.0
1104220513,74.0,846,844,3762.0
1104245407,64.0,859,914,3912.0
1104265981,41.0,583,517,2659.0
1104396665,45.0,536,476,3383.0
1104422085,12.0,853,932,1271.0
1104474011,61.0,1256,1176,2227.0
1104496513,80.0,506,447,4346.0
1104563944,80.0,509,482,4590.0
1104676622,65.0,392,290,3892.0
1104841889,64.0,356,360,3599.0
1104974614,,3,4,6275.0
1105003590,73.0,216,217,4153.0
1105139260,80.0,570,381,4957.0
1105144965,80.0,240,178,5084.0
1105302111,80.0,1015,974,4757.0
1105366857,80.0,614,524,5192.0
1105435223,72.0,1697,1574,3846.0
1105435431,61.0,396,388,3710.0
1105466563,53.0,535,471,3256.0
1105478934,73.0,348,243,3517.0
1105500583,80.0,416,327,4330.0
1105586023,34.0,344,321,2877.0
1105672726,53.0,191,185,3419.0
1105698907,45.0,845,726,3287.0
1105721488,,60,31,3579.0
1105728063,80.0,557,495,4369.0
1105789041,55.0,1205,1212,3458.0
1105794770,45.0,833,839,3221.0
1105802067,,20,24,4658.0
1105890281,43.0,545,558,2907.0
1105944814,42.0,1178,1075,3193.0
1105981895,80.0,497,357,4769.0
1106021248,80.0,453,398,4303.0
1106038302,80.0,1635,1520,4835.0
1106073485,23.0,629,596,2357.0
1106075156,71.0,232,205,3910.0
1106094828,80.0,495,464,4738.0
1106095215,80.0,103,73,4526.0
1106126610,34.0,1001,915,2836.0
1106131952,80.0,694,643,4928.0
1106185581,63.0,141,139,3376.0
1106192202,80.0,680,654,4231.0
1106224522,45.0,1035,949,3336.0
1106246142,80.0,350,239,5961.0
1106289379,73.0,787,694,3747.0
1106300724,54.0,741,663,3401.0
1106336680,55.0,425,497,4043.0
1106420179,52.0,251,223,3236.0
1106487008,55.0,1872,1795,3564.0
1106493085,64.0,822,737,3632.0
1106500482,,437,390,3886.0
1106604208,55.0,508,445,3237.0
1106680846,80.0,1147,1091,5448.0
1106739868,80.0,146,110,4708.0
1106768588,41.0,427,381,2933.0
1106769842,80.0,1738,1671,4432.0
1106887377,71.0,225,205,3737.0
1106897313,41.0,683,673,2780.0
1106995364,,39,30,4146.0
1107016797,72.0,595,509,4244.0
1107023038,,39,30,4146.0
1107038942,64.0,107,135,3904.0
1107048250,63.0,322,294,3791.0
1107064002,,67,69,4178.0
1107097163,,322,276,3960.0
1107101580,61.0,473,425,3103.0
1107104770,52.0,879,811,3370.0
1107125697,74.0,132,137,4260.0
1107132993,54.0,356,303,2935.0
1107218803,73.0,124,100,3858.0
1107244995,52.0,75,56,2562.0
1107442046,43.0,1679,1554,3247.0
1107543454,80.0,906,877,4805.0
1107642633,80.0,360,232,5907.0
1107705783,43.0,425,462,2972.0
1107821497,24.0,530,523,2535.0
1107951858,62.0,600,603,3682.0
1107980968,51.0,853,810,2943.0
1107985660,52.0,219,143,3293.0
1108042851,73.0,109,66,3925.0
1108054128,61.0,1361,1241,3650.0
1108090811,65.0,533,522,3624.0
1108101946,75.0,720,730,4527.0
1108208030,80.0,538,395,4304.0
1108435709,52.0,1233,1204,3373.0
1108459234,53.0,137,129,3782.0
1108477564,41.0,715,663,3012.0
1108566563,54.0,447,474,3571.0
1108577301,,9,13,5897.0
1108644755,61.0,89,92,3940.0
1108660953,44.0,153,203,3181.0
1108690789,80.0,289,260,4087.0
1108884849,80.0,409,342,4056.0
1108931504,44.0,340,419,3208.0
1108946253,42.0,116,121,4058.0
1108985258,74.0,289,261,3805.0
1109040426,71.0,574,567,3970.0
1109047121,65.0,1499,1450,3630.0
1109050193,,55,55,1851.0
1109057635,,8,7,5204.0
1109148701,74.0,1109,1019,3806.0
1109171814,80.0,1577,1506,5105.0
1109193028,,73,20,5101.0
1109193391,80.0,579,610,4194.0
1109218314,65.0,690,655,3825.0
1109260220,51.0,305,300,2990.0
1109348001,,0,1,6480.0
1109378616,74.0,448,348,5047.0
1109396011,51.0,177,172,2851.0
1109417220,,38,33,4033.0
1109417339,80.0,275,227,4419.0
1109418024,73.0,446,431,3976.0
1109572284,64.0,304,304,3435.0
1109614858,80.0,1417,1387,4558.0
1109878686,,7,6,5875.0
1109879611,21.0,564,533,2391.0
1110029591,80.0,162,180,4135.0
1110044819,33.0,223,261,2737.0
1110049795,80.0,795,730,4847.0
1110049853,32.0,610,568,1983.0
1110090013,62.0,1112,1100,3390.0
1110152099,80.0,384,225,6009.0
1110279136,80.0,1272,1275,4381.0
1110304454,52.0,1061,1032,3458.0
1110371138,31.0,387,397,2675.0
1110416461,21.0,105,100,2016.0
1110420138,62.0,1063,1063,3746.0
1110439913,54.0,910,647,3386.0
1110453506,71.0,1074,1001,3421.0
1110494844,35.0,659,726,2690.0
1110577775,61.0,432,414,3464.0
1110646912,61.0,415,357,3597.0
1110688565,51.0,238,215,3090.0
1110750825,72.0,213,216,3791.0
1110754915,72.0,611,587,3621.0
1110810620,65.0,735,754,3725.0
1110858478,54.0,677,636,3697.0
1110910343,80.0,943,876,4729.0
1110929144,80.0,64,43,4237.0
1110954153,23.0,97,104,2064.0
1111003135,44.0,970,943,3294.0
1111014475,,7,4,4677.0
1111050655,13.0,371,341,1814.0
1111079984,53.0,706,589,3421.0
1111125108,80.0,311,260,4692.0
1111136096,35.0,119,155,2897.0
1111142938,62.0,1833,1737,3833.0
1111223751,,10,10,3864.0
1111225458,80.0,453,372,5726.0
1111258678,33.0,350,346,2776.0
1111265588,80.0,585,531,3800.0
1111286054,80.0,728,638,4082.0
1111445033,71.0,936,817,3679.0
1111482289,21.0,237,249,1908.0
1111499677,54.0,1248,1231,3193.0
1111555287,73.0,650,540,4264.0
1111559188,55.0,944,874,3413.0
1111563023,80.0,320,211,4862.0
1111577879,,94,64,5472.0
1111667936,54.0,1241,1197,3606.0
1111677720,64.0,164,248,3309.0
1111746578,80.0,925,936,4762.0
1111874954,,16,13,5905.0
1111998548,35.0,917,872,3082.0
1112020340,53.0,1057,1026,3191.0
1112051547,75.0,72,47,4219.0
1112057034,73.0,558,506,4073.0
1112243296,74.0,770,674,3844.0
1112309768,80.0,1731,1408,4276.0
1112333589,80.0,263,170,4457.0
1112369980,45.0,822,707,3028.0
1112397906,12.0,172,204,1713.0
1112440782,80.0,1777,1760,4260.0
1112573212,80.0,672,467,5888.0
1112654120,64.0,266,258,3735.0
1112711887,65.0,536,510,3822.0
1112739111,33.0,166,145,2553.0
1112778124,80.0,512,241,4538.0
1112827175,72.0,488,458,3997.0
1112886153,74.0,680,676,4485.0
1112931013,75.0,453,364,4135.0
1113038871,75.0,332,294,4089.0
1113094306,80.0,183,174,3966.0
1113100081,74.0,255,264,4166.0
1113151398,44.0,666,651,3012.0
1113199238,80.0,1198,1140,4004.0
1113210197,55.0,163,160,3665.0
1113300570,34.0,566,594,2859.0
1113387231,80.0,171,93,4257.0
1113404584,52.0,155,108,2955.0
1113413593,71.0,812,794,3779.0
1113449074,80.0,174,145,4527.0
1113493189,44.0,823,917,1962.0
1113521293,61.0,613,499,3540.0
1113549296,,15,13,3387.0
1113660818,44.0,283,269,3107.0
1113671042,35.0,646,635,2675.0
1113675264,43.0,185,244,3034.0
1113841513,80.0,387,285,5005.0
1113887488,72.0,61,39,3290.0
1113911384,33.0,197,159,2768.0
1114081722,64.0,139,85,3772.0
1114115448,32.0,397,392,2366.0
1114152991,45.0,755,735,3370.0
1114161052,71.0,492,470,4050.0
1114167309,61.0,76,79,3756.0
1114169148,45.0,224,214,3295.0
1114211974,41.0,702,649,3867.0
1114218984,71.0,661,533,3973.0
1114222060,,15,13,2513.0
1114272388,53.0,1367,1188,2821.0
1114336699,44.0,530,534,3391.0
1114342571,55.0,369,348,3371.0
1114385406,43.0,336,273,3156.0
1114450513,35.0,367,392,2951.0
1114455907,55.0,216,217,3422.0
1114568589,80.0,418,384,4381.0
1114620125,,0,2,2806.0
1114775895,,23,17,5280.0
1114792376,80.0,1817,1608,5966.0
1114829020,55.0,420,129,3657.0
1114873803,80.0,725,645,4334.0
1114986664,64.0,639,628,3610.0
1115013861,80.0,497,331,5988.0
1115020267,80.0,217,158,4473.0
1115039988,71.0,210,173,3565.0
1115047554,24.0,274,258,2266.0
1115103887,52.0,257,196,3614.0
1115137617,44.0,349,297,3325.0
1115139243,33.0,311,315,2784.0
1115146593,35.0,263,280,2883.0
1115172143,73.0,492,214,4311.0
1115207638,80.0,635,489,4109.0
1115296812,,62,45,3358.0
1115485410,24.0,525,532,2429.0
1115553566,80.0,1383,1221,5757.0
1115562942,80.0,409,353,4136.0
1115566853,80.0,1231,1122,4497.0
1115579448,80.0,891,800,4552.0
1115581759,64.0,638,542,3789.0
1115585760,42.0,1981,1800,3222.0
1115741661,80.0,278,207,3929.0
1115903731,71.0,537,509,4038.0
1115979528,71.0,486,470,3948.0
1116008750,80.0,333,211,4527.0
1116014023,71.0,159,171,3890.0
1116045424,80.0,1262,1239,3982.0
1116053329,61.0,111,116,3208.0
1116064111,80.0,273,211,4623.0
1116069030,25.0,651,704,2620.0
1116106215,80.0,504,480,3979.0
1116312621,80.0,698,659,4702.0
1116349523,80.0,481,416,4853.0
1116422480,43.0,245,321,3143.0
1116445439,31.0,495,475,2636.0
1116557425,80.0,1507,1468,4296.0
1116576685,80.0,344,213,6176.0
1116595594,72.0,123,91,4669.0
1116617329,32.0,543,497,3003.0
1116642507,,49,26,4200.0
1116690387,45.0,381,368,3307.0
1116793757,80.0,978,919,5000.0
1116850220,80.0,300,261,4041.0
1116871959,45.0,183,127,3605.0
1116888139,33.0,612,620,2616.0
1116956863,34.0,255,268,2363.0
1117058041,63.0,332,294,3645.0
1117088395,43.0,1045,1002,2967.0
1117126977,41.0,612,661,3233.0
1117239458,80.0,259,134,5758.0
1117247009,,237,213,4352.0
1117266014,80.0,379,313,4825.0
